full_text,label,Length,num_words,num_sentence,text_bersih,text_stopword_dihapus,tokenized_text,stemmed_text,tokenized_sent
"program makan siang gratis sudah termasuk bonus akan datang: bbm naek, tdl nyusul, yang paling hot ppn bentar naek jd 12%ðÿ˜  nikmat mana lagi yang kalian dustakan! https://t.co/0k4zjvk2io",0,189,36,2,"program makan siang gratis sudah termasuk bonus akan datang: bbm naek, tdl nyusul, yang paling hot ppn bentar naek jd %???? nikmat mana lagi yang kalian dustakan!","program makan siang gratis bonus : bbm naek , tdl nyusul , hot ppn bentar naek % ? ? ? ? nikmat dustakan !","['program', 'makan', 'siang', 'gratis', 'bonus', ':', 'bbm', 'naek', ',', 'tdl', 'nyusul', ',', 'hot', 'ppn', 'bentar', 'naek', '%', '?', '?', '?', '?', 'nikmat', 'dustakan', '!']","['program', 'makan', 'siang', 'gratis', 'bonus', '', 'bbm', 'naek', '', 'tdl', 'nyusul', '', 'hot', 'ppn', 'bentar', 'naek', '', '', '', '', '', 'nikmat', 'dusta', '']","[4, 2, 3, 1, 1229, 172, 649, 1230, 1231, 1232, 73, 1233, 649, 1234, 1235]"
"@mythicalforest kenapa protes kan bisa dijogetin aja. oke gas, hutan digunduli diganti makan siang gratis",0,105,18,2,"kenapa protes kan bisa dijogetin aja. oke gas, hutan digunduli diganti makan siang gratis","protes dijogetin . oke gas , hutan digunduli diganti makan siang gratis","['protes', 'dijogetin', '.', 'oke', 'gas', ',', 'hutan', 'digunduli', 'diganti', 'makan', 'siang', 'gratis']","['protes', 'dijogetin', '', 'oke', 'gas', '', 'hutan', 'gundul', 'ganti', 'makan', 'siang', 'gratis']","[1236, 650, 10, 15, 651, 1237, 1238, 2, 3, 1]"
"@tanyarlfes gak heran dgn kelakuan warga di negeri konoha ini, lah ada yg menawarkan perubahan untuk kehidupan yg lebih baikdi dibidang pendidikan dan perekonomian... malah milih makan siang dan susu gratis..  gassskeen coy kita goyaaanggg... walau kebutuhan hidup semakin mahal.",0,279,46,1,"gak heran dgn kelakuan warga di negeri konoha ini, lah ada yg menawarkan perubahan untuk kehidupan yg lebih baikdi dibidang pendidikan dan perekonomian... malah milih makan siang dan susu gratis.. gassskeen coy kita goyaaanggg... walau kebutuhan hidup semakin mahal.","heran kelakuan warga negeri konoha , menawarkan perubahan kehidupan baikdi dibidang pendidikan perekonomian ... milih makan siang susu gratis .. gassskeen coy goyaaanggg ... kebutuhan hidup mahal .","['heran', 'kelakuan', 'warga', 'negeri', 'konoha', ',', 'menawarkan', 'perubahan', 'kehidupan', 'baikdi', 'dibidang', 'pendidikan', 'perekonomian', '...', 'milih', 'makan', 'siang', 'susu', 'gratis', '..', 'gassskeen', 'coy', 'goyaaanggg', '...', 'kebutuhan', 'hidup', 'mahal', '.']","['heran', 'laku', 'warga', 'negeri', 'konoha', '', 'tawar', 'ubah', 'hidup', 'baikdi', 'bidang', 'didik', 'ekonomi', '', 'milih', 'makan', 'siang', 'susu', 'gratis', '', 'gassskeen', 'coy', 'goyaaanggg', '', 'butuh', 'hidup', 'mahal', '']","[407, 319, 143, 75, 652, 1239, 190, 430, 1240, 1241, 5, 653, 21, 2, 3, 16, 1, 1242, 1243, 1244, 105, 87, 74]"
"@geloraco siapâ² saja murid dikasih makan siang gratis produk kroniâ²nya, setelah itu ortu dipalak macamâ² biaya operasional sekolah.",0,133,21,1,"siap?? saja murid dikasih makan siang gratis produk kroni??nya, setelah itu ortu dipalak macam?? biaya operasional sekolah.","? ? murid dikasih makan siang gratis produk kroni ? ? , ortu dipalak ? ? biaya operasional sekolah .","['?', '?', 'murid', 'dikasih', 'makan', 'siang', 'gratis', 'produk', 'kroni', '?', '?', ',', 'ortu', 'dipalak', '?', '?', 'biaya', 'operasional', 'sekolah', '.']","['', '', 'murid', 'kasih', 'makan', 'siang', 'gratis', 'produk', 'kroni', '', '', '', 'ortu', 'palak', '', '', 'biaya', 'operasional', 'sekolah', '']","[168, 19, 2, 3, 1, 1245, 1246, 228, 1247, 28, 431, 7]"
"padahal dana bos gak selalu turun tepat waktu.  dan ada sekolah2 yg menggaji guru honorer ketika dana bos sudah turun.  ketika dana bos telat turun, guru honorer  juga telat gajian.  gak kebayang kan kalau makan siang gratis nunggu dana bos turun.  laper laper deh..ðÿ˜…",0,270,51,5,"padahal dana bos gak selalu turun tepat waktu. dan ada sekolah yg menggaji guru honorer ketika dana bos sudah turun. ketika dana bos telat turun, guru honorer juga telat gajian. gak kebayang kan kalau makan siang gratis nunggu dana bos turun. laper laper deh..????","dana bos turun . sekolah menggaji guru honorer dana bos turun . dana bos telat turun , guru honorer telat gajian . kebayang makan siang gratis nunggu dana bos turun . laper laper .. ? ? ? ?","['dana', 'bos', 'turun', '.', 'sekolah', 'menggaji', 'guru', 'honorer', 'dana', 'bos', 'turun', '.', 'dana', 'bos', 'telat', 'turun', ',', 'guru', 'honorer', 'telat', 'gajian', '.', 'kebayang', 'makan', 'siang', 'gratis', 'nunggu', 'dana', 'bos', 'turun', '.', 'laper', 'laper', '..', '?', '?', '?', '?']","['dana', 'bos', 'turun', '', 'sekolah', 'gaji', 'guru', 'honorer', 'dana', 'bos', 'turun', '', 'dana', 'bos', 'telat', 'turun', '', 'guru', 'honorer', 'telat', 'gaji', '', 'bayang', 'makan', 'siang', 'gratis', 'nunggu', 'dana', 'bos', 'turun', '', 'laper', 'laper', '', '', '', '', '']","[9, 11, 253, 7, 1248, 42, 90, 9, 11, 253, 9, 11, 654, 253, 42, 90, 654, 1249, 432, 2, 3, 1, 144, 9, 11, 253, 655, 655]"
"@bedebah_21 @ipaahu ga perlu jadi 'sultan' utk anak kita bisa makan seprti itu di sekolah...  program makan siang gratis cuma akan jadi celah orang utk korupsi... saya memilih  pendidikan murah dan berkualitas, supaya semua anak indonesia merasakan pendidikan yg merata....",0,273,47,1,"_ ga perlu jadi 'sultan' utk anak kita bisa makan seprti itu di sekolah... program makan siang gratis cuma akan jadi celah orang utk korupsi... saya memilih pendidikan murah dan berkualitas, supaya semua anak indonesia merasakan pendidikan yg merata....","_ 'sultan ' anak makan seprti sekolah ... program makan siang gratis celah orang korupsi ... memilih pendidikan murah berkualitas , anak indonesia merasakan pendidikan merata ....","['_', ""'sultan"", ""'"", 'anak', 'makan', 'seprti', 'sekolah', '...', 'program', 'makan', 'siang', 'gratis', 'celah', 'orang', 'korupsi', '...', 'memilih', 'pendidikan', 'murah', 'berkualitas', ',', 'anak', 'indonesia', 'merasakan', 'pendidikan', 'merata', '....']","['', 'sultan', '', 'anak', 'makan', 'seprti', 'sekolah', '', 'program', 'makan', 'siang', 'gratis', 'celah', 'orang', 'korupsi', '', 'pilih', 'didik', 'murah', 'kualitas', '', 'anak', 'indonesia', 'rasa', 'didik', 'rata', '']","[1250, 254, 6, 2, 1251, 7, 4, 2, 3, 1, 1252, 14, 77, 44, 5, 82, 1253, 6, 18, 1254, 5, 1255]"
"ya pake makan siang gratis, kan gurunya jd kaum duafa.",0,54,12,1,"ya pake makan siang gratis, kan gurunya jd kaum duafa.","pakai makan siang gratis , gurunya kaum duafa .","['pakai', 'makan', 'siang', 'gratis', ',', 'gurunya', 'kaum', 'duafa', '.']","['pakai', 'makan', 'siang', 'gratis', '', 'guru', 'kaum', 'duafa', '']","[22, 2, 3, 1, 656, 250, 1256]"
"@bsbukit alasan yg cukup menarik, kaum intelektual tau program makan siang gratis memang akan menggerus apbn apbd , namun kaum yg 60% hanya sebatas yg penting dapat bansos, blt dan makan siang gratis ga perduli sumber dananya darimana , itu urusan pemerintah,hya itu yg ada di otak merka",0,287,54,1,"alasan yg cukup menarik, kaum intelektual tau program makan siang gratis memang akan menggerus apbn apbd , namun kaum yg % hanya sebatas yg penting dapat bansos, blt dan makan siang gratis ga perduli sumber dananya darimana , itu urusan pemerintah,hya itu yg ada di otak merka","alasan menarik , kaum intelektual program makan siang gratis menggerus apbn apbd , kaum % sebatas bansos , blt makan siang gratis perduli sumber dananya darimana , urusan pemerintah , hya otak merka","['alasan', 'menarik', ',', 'kaum', 'intelektual', 'program', 'makan', 'siang', 'gratis', 'menggerus', 'apbn', 'apbd', ',', 'kaum', '%', 'sebatas', 'bansos', ',', 'blt', 'makan', 'siang', 'gratis', 'perduli', 'sumber', 'dananya', 'darimana', ',', 'urusan', 'pemerintah', ',', 'hya', 'otak', 'merka']","['alas', 'tarik', '', 'kaum', 'intelektual', 'program', 'makan', 'siang', 'gratis', 'gerus', 'apbn', 'apbd', '', 'kaum', '', 'batas', 'bansos', '', 'blt', 'makan', 'siang', 'gratis', 'duli', 'sumber', 'dana', 'darimana', '', 'urus', 'perintah', '', 'hya', 'otak', 'merka']","[249, 433, 250, 1257, 4, 2, 3, 1, 1258, 33, 177, 250, 657, 30, 239, 2, 3, 1, 1259, 145, 63, 191, 183, 70, 1260, 36, 1261]"
"@diahh2063574 @ayasubak @ipaahu kan roll cuy, uang makan siang gratis dari dana bos, airlangga yang bilang.. makan tapi ketika meja rusak papan ga bisa di tulis akan terjadi jika terus di lanjut, akhirâ² nya ortu patungan",0,221,43,1,"kan roll cuy, uang makan siang gratis dari dana bos, airlangga yang bilang.. makan tapi ketika meja rusak papan ga bisa di tulis akan terjadi jika terus di lanjut, akhir?? nya ortu patungan","roll cuy , uang makan siang gratis dana bos , airlangga .. makan meja rusak papan tulis , ? ? ortu patungan","['roll', 'cuy', ',', 'uang', 'makan', 'siang', 'gratis', 'dana', 'bos', ',', 'airlangga', '..', 'makan', 'meja', 'rusak', 'papan', 'tulis', ',', '?', '?', 'ortu', 'patungan']","['roll', 'cuy', '', 'uang', 'makan', 'siang', 'gratis', 'dana', 'bos', '', 'airlangga', '', 'makan', 'meja', 'rusak', 'papan', 'tulis', '', '', '', 'ortu', 'patungan']","[1262, 1263, 26, 2, 3, 1, 9, 11, 1264, 2, 658, 1265, 1266, 1267, 228, 1268]"
@boediantar4 nyata dan fakta sebagian rakyat sabang merauke melilih makan siang gratis untuk anak anak sekolah.......mari menghormati pilihan masing masing dan hindari merasa paling benar. gusti allah mboten sare..... india dan jepang salah satu negara yg memberikan makan siang gratis.,1,286,46,2,nyata dan fakta sebagian rakyat sabang merauke melilih makan siang gratis untuk anak anak sekolah.......mari menghormati pilihan masing masing dan hindari merasa paling benar. gusti allah mboten sare..... india dan jepang salah satu negara yg memberikan makan siang gratis.,nyata fakta rakyat sabang merauke melilih makan siang gratis anak anak sekolah ....... mari menghormati pilihan hindari . gusti allah mboten sare ..... india jepang salah negara makan siang gratis .,"['nyata', 'fakta', 'rakyat', 'sabang', 'merauke', 'melilih', 'makan', 'siang', 'gratis', 'anak', 'anak', 'sekolah', '.......', 'mari', 'menghormati', 'pilihan', 'hindari', '.', 'gusti', 'allah', 'mboten', 'sare', '.....', 'india', 'jepang', 'salah', 'negara', 'makan', 'siang', 'gratis', '.']","['nyata', 'fakta', 'rakyat', 'sabang', 'merauke', 'melilih', 'makan', 'siang', 'gratis', 'anak', 'anak', 'sekolah', '', 'mari', 'hormat', 'pilih', 'hindar', '', 'gusti', 'allah', 'mboten', 'sare', '', 'india', 'jepang', 'salah', 'negara', 'makan', 'siang', 'gratis', '']","[659, 660, 8, 661, 662, 1269, 2, 3, 1, 6, 6, 7, 663, 1270, 64, 1271, 1272, 320, 1273, 1274, 321, 146, 76, 17, 2, 3, 1]"
@dayatpiliang 58% masyarakat kita happy kok. kan dipake utk makan siang gratis utk anak2nya. jd mereka gak merasa rugi. tinggal yg 42% nih yg kayaknya ngedumel ngeliat yg 58% joget2 saat pajak naik. itupun jika masih sanggup joget. wkwkwkw,1,239,48,6,% masyarakat kita happy kok. kan dipake utk makan siang gratis utk anaknya. jd mereka gak merasa rugi. tinggal yg % nih yg kayaknya ngedumel ngeliat yg % joget saat pajak naik. itupun jika masih sanggup joget. wkwkwkw,% masyarakat happy . dipake makan siang gratis anaknya . rugi . tinggal % kayaknya ngedumel ngeliat % joget pajak . itupun sanggup joget .,"['%', 'masyarakat', 'happy', '.', 'dipake', 'makan', 'siang', 'gratis', 'anaknya', '.', 'rugi', '.', 'tinggal', '%', 'kayaknya', 'ngedumel', 'ngeliat', '%', 'joget', 'pajak', '.', 'itupun', 'sanggup', 'joget', '.']","['', 'masyarakat', 'happy', '', 'dipake', 'makan', 'siang', 'gratis', 'anak', '', 'rugi', '', 'tinggal', '', 'kayak', 'ngedumel', 'ngeliat', '', 'joget', 'pajak', '', 'itu', 'sanggup', 'joget', '']","[52, 664, 322, 2, 3, 1, 187, 434, 323, 324, 1275, 1276, 23, 29, 665, 173, 23]"
"@tirtoid ini karna jumlah orang dungu dinegeri ini masih terlalu banyak, harusnya mereka pd koid pas covid kemaren. eh mlah masih idup. ditipu isu gemoy, makan siang gratis manut aja. giliran diajak berubah pke nanya apa yg dirubah ? klo yg kena dampak buruknya mereka2 doang ga masalah",0,286,54,5,"ini karna jumlah orang dungu dinegeri ini masih terlalu banyak, harusnya mereka pd koid pas covid kemaren. eh mlah masih idup. ditipu isu gemoy, makan siang gratis manut aja. giliran diajak berubah pke nanya apa yg dirubah ? klo yg kena dampak buruknya mereka doang ga masalah","orang dungu dinegeri , koid pas covid kemaren . mlah idup . ditipu isu gemoy , makan siang gratis manut . giliran diajak berubah pke nanya dirubah ? kena dampak buruknya","['orang', 'dungu', 'dinegeri', ',', 'koid', 'pas', 'covid', 'kemaren', '.', 'mlah', 'idup', '.', 'ditipu', 'isu', 'gemoy', ',', 'makan', 'siang', 'gratis', 'manut', '.', 'giliran', 'diajak', 'berubah', 'pke', 'nanya', 'dirubah', '?', 'kena', 'dampak', 'buruknya']","['orang', 'dungu', 'negeri', '', 'koid', 'pas', 'covid', 'kemaren', '', 'mlah', 'idup', '', 'tipu', 'isu', 'gemoy', '', 'makan', 'siang', 'gratis', 'manut', '', 'gilir', 'ajak', 'ubah', 'pke', 'nanya', 'rubah', '', 'kena', 'dampak', 'buruk']","[14, 116, 1277, 1278, 255, 666, 384, 1279, 435, 1280, 667, 39, 2, 3, 1, 595, 256, 668, 1281, 436, 325, 1282, 68, 437, 1283]"
"@dayatpiliang yg mreka tunggu adalah makan siang gratis, padahal kebanyakan juga gak dapet makan siangnya ðÿ˜",0,110,18,1,"yg mreka tunggu adalah makan siang gratis, padahal kebanyakan juga gak dapet makan siangnya ????","mreka tunggu makan siang gratis , kebanyakan dapet makan siangnya ? ? ? ?","['mreka', 'tunggu', 'makan', 'siang', 'gratis', ',', 'kebanyakan', 'dapet', 'makan', 'siangnya', '?', '?', '?', '?']","['mreka', 'tunggu', 'makan', 'siang', 'gratis', '', 'banyak', 'dapet', 'makan', 'siang', '', '', '', '']","[326, 95, 2, 3, 1, 117, 32, 2, 1284]"
@fariedza @legislatweet yang milih karena makan siang gratis kayaknya memang sudah mental pengemis,0,98,15,1,yang milih karena makan siang gratis kayaknya memang sudah mental pengemis,milih makan siang gratis kayaknya mental pengemis,"['milih', 'makan', 'siang', 'gratis', 'kayaknya', 'mental', 'pengemis']","['milih', 'makan', 'siang', 'gratis', 'kayak', 'mental', 'emis']","[21, 2, 3, 1, 324, 327, 376]"
"setelah pak prabowo dilantik, program makan siang gratis ini mulai berjalan bertahap. anak-anak pendukung 01, 02, dan 03 juga bakal sama-sama menikmati maksi gratis ini, senam oke gas, dan masuk di kelas melihat foto pak prabs &amp  mas gibran selama 5 tahun ke depan. sungguh riangâ€¦",1,285,54,3,"setelah pak prabowo dilantik, program makan siang gratis ini mulai berjalan bertahap. anak-anak pendukung , , dan juga bakal sama-sama menikmati maksi gratis ini, senam oke gas, dan masuk di kelas melihat foto pak prabs &amp mas gibran selama tahun ke depan. sungguh riang???","prabowo dilantik , program makan siang gratis berjalan bertahap . anak-anak pendukung , , menikmati maksi gratis , senam oke gas , masuk kelas foto prabs & amplop gibran . sungguh riang ? ? ?","['prabowo', 'dilantik', ',', 'program', 'makan', 'siang', 'gratis', 'berjalan', 'bertahap', '.', 'anak-anak', 'pendukung', ',', ',', 'menikmati', 'maksi', 'gratis', ',', 'senam', 'oke', 'gas', ',', 'masuk', 'kelas', 'foto', 'prabs', '&', 'amplop', 'gibran', '.', 'sungguh', 'riang', '?', '?', '?']","['prabowo', 'lantik', '', 'program', 'makan', 'siang', 'gratis', 'jalan', 'tahap', '', 'anak', 'dukung', '', '', 'nikmat', 'maksi', 'gratis', '', 'senam', 'oke', 'gas', '', 'masuk', 'kelas', 'foto', 'prabs', '', 'amplop', 'gibran', '', 'sungguh', 'riang', '', '', '']","[27, 165, 4, 2, 3, 1, 438, 1285, 6, 6, 51, 115, 99, 1, 1286, 10, 15, 141, 147, 1287, 669, 45, 78, 1288, 1289]"
senang deh program makan siang gratis sudah dibuat testimoni ya dulu @jokowi makasih pak . saya terharu pak @prabowo @gibran_tweet sangat mengedepankan makan ketimbang internet pak.satu langkah dan trobosan kedepan.  semoga kelak kalian bs buat bangga bangsa adik manis https://t.co/5ezcuygybu,1,293,46,3,senang deh program makan siang gratis sudah dibuat testimoni ya dulu makasih pak . saya terharu pak _tweet sangat mengedepankan makan ketimbang internet pak.satu langkah dan trobosan kedepan. semoga kelak kalian bs buat bangga bangsa adik manis,senang program makan siang gratis testimoni makasih . terharu _tweet mengedepankan makan ketimbang internet pak.satu langkah trobosan kedepan . semoga kelak bangga bangsa adik manis,"['senang', 'program', 'makan', 'siang', 'gratis', 'testimoni', 'makasih', '.', 'terharu', '_tweet', 'mengedepankan', 'makan', 'ketimbang', 'internet', 'pak.satu', 'langkah', 'trobosan', 'kedepan', '.', 'semoga', 'kelak', 'bangga', 'bangsa', 'adik', 'manis']","['senang', 'program', 'makan', 'siang', 'gratis', 'testimoni', 'makasih', '', 'haru', 'tweet', 'depan', 'makan', 'ketimbang', 'internet', 'pak satu', 'langkah', 'trobosan', 'depan', '', 'moga', 'kelak', 'bangga', 'bangsa', 'adik', 'manis']","[412, 4, 2, 3, 1, 1290, 439, 603, 223, 670, 2, 243, 91, 1291, 1292, 1293, 1294, 440, 192, 1295, 328, 54, 329, 297]"
"@bukansainganmuu @susahnyambung @ujunami @ipaahu pola pikir apa ini, ngga heran masyarakat kita kadang nyerobot antrian, ngga disiplin, jalur busway diserobot dll, ðÿ˜®â€ðÿ’¨ ini programnya prabowo, dilantik aja belom kok udah jalan aja. kayak udah matang aja kajiannya udah main uji coba aja.",0,294,55,2,"pola pikir apa ini, ngga heran masyarakat kita kadang nyerobot antrian, ngga disiplin, jalur busway diserobot dll, ??????????? ini programnya prabowo, dilantik aja belom kok udah jalan aja. kayak udah matang aja kajiannya udah main uji coba aja.","pola pikir , heran masyarakat kadang nyerobot antrian , disiplin , jalur busway diserobot dll , ? ? ? ? ? ? ? ? ? ? ? programnya prabowo , dilantik belom udah jalan . udah matang kajiannya udah main uji coba .","['pola', 'pikir', ',', 'heran', 'masyarakat', 'kadang', 'nyerobot', 'antrian', ',', 'disiplin', ',', 'jalur', 'busway', 'diserobot', 'dll', ',', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'programnya', 'prabowo', ',', 'dilantik', 'belom', 'udah', 'jalan', '.', 'udah', 'matang', 'kajiannya', 'udah', 'main', 'uji', 'coba', '.']","['pola', 'pikir', '', 'heran', 'masyarakat', 'kadang', 'nyerobot', 'antri', '', 'disiplin', '', 'jalur', 'busway', 'serobot', 'dll', '', '', '', '', '', '', '', '', '', '', '', '', 'program', 'prabowo', '', 'lantik', 'bom', 'udah', 'jalan', '', 'udah', 'matang', 'kaji', 'udah', 'main', 'uji', 'coba', '']","[441, 186, 407, 52, 671, 1296, 1297, 1298, 672, 1299, 1300, 193, 81, 27, 165, 164, 13, 110, 13, 648, 1301, 13, 148, 330, 139]"
"@jaenoxtm dengan menertawakan orang demo beras mahal aja udah keliatan takaran otak mereka bang, cuma mentingin perut dia sendiri.. maklum penghamba makan siang gratis 15rb ðÿ¤£ðÿ¤£",0,181,29,1,"dengan menertawakan orang demo beras mahal aja udah keliatan takaran otak mereka bang, cuma mentingin perut dia sendiri.. maklum penghamba makan siang gratis rb ????????","menertawakan orang demo beras mahal udah keliatan takaran otak , mentingin perut .. maklum penghamba makan siang gratis ? ? ? ? ? ? ? ?","['menertawakan', 'orang', 'demo', 'beras', 'mahal', 'udah', 'keliatan', 'takaran', 'otak', ',', 'mentingin', 'perut', '..', 'maklum', 'penghamba', 'makan', 'siang', 'gratis', '?', '?', '?', '?', '?', '?', '?', '?']","['tertawa', 'orang', 'demo', 'beras', 'mahal', 'udah', 'liat', 'takar', 'otak', '', 'mentingin', 'perut', '', 'maklum', 'hamba', 'makan', 'siang', 'gratis', '', '', '', '', '', '', '', '']","[1302, 14, 416, 53, 74, 13, 1303, 1304, 36, 1305, 101, 673, 1306, 2, 3, 1]"
kenapa program makan siang gratis dibahas mulu? karena program gajelassssss,0,75,11,2,kenapa program makan siang gratis dibahas mulu? karena program gajelassssss,program makan siang gratis dibahas mulu ? program gajelassssss,"['program', 'makan', 'siang', 'gratis', 'dibahas', 'mulu', '?', 'program', 'gajelassssss']","['program', 'makan', 'siang', 'gratis', 'bahas', 'mulu', '', 'program', 'gajelassssss']","[4, 2, 3, 1, 674, 149, 4, 1307]"
